Date,AAPL.O,AXP.N,BA.N,CAT.N,CSCO.O,CVX.N,DIS.N,GS.N,HD.N,IBM.N,INTC.O,JNJ.N,JPM.N,KO.N,MCD.N,MMM.N,MRK.N,MSFT.O,NKE.N,PFE.N,PG.N,TRV.N,UNH.N,UTX.N,V.N,VZ.N,WBA.O,WMT.N,XOM.N
2019/6/24,196.7692,122.8557,367.3288,131.3825,55.9827,121.0182,137.5391,195.1579,202.9546,134.7128,46.821,141.019,106.3559,51.161,201.5557,168.8046,84.367,136.4842,84.0629,42.5052,110.2438,150.2908,247.5167,128.159,173.0585,56.4819,50.6552,110.2008,74.0364
2019/6/25,193.7867,121.8858,362.742,130.7371,54.9058,119.7877,138.2504,193.7448,202.2041,133.7557,46.0543,142.1821,105.475,51.0033,203.325,167.4902,84.1006,132.1752,82.1926,42.5052,109.6452,151.3882,245.5535,127.017,170.5002,56.2202,51.6303,109.6857,73.3821
2019/6/26,197.9781,122.3114,368.2619,132.1451,55.4149,120.0687,138.7049,194.6836,203.8633,133.9104,47.3715,139.8262,106.1797,50.3727,202.1784,167.3442,82.4233,132.6705,82.123,41.7573,107.6921,147.0086,241.3992,125.7766,170.2812,55.2412,51.0745,109.1309,73.6996
2019/6/27,197.9186,122.6577,357.5364,132.4873,54.5631,119.2743,137.6181,196.9663,204.4558,133.9104,46.6539,138.6828,106.5321,50.3333,203.8785,166.9742,82.7094,132.8884,83.2273,42.1847,107.7412,147.5029,244.2448,126.9678,170.4505,55.4932,53.1611,109.0715,72.9492
2019/6/28,196.1152,122.1629,357.5266,133.2598,53.584,120.5628,137.954,202.184,205.3941,133.3111,47.057,137.2929,109.4293,50.1756,205.2524,168.7656,82.7292,132.7002,83.5158,42.0778,107.6136,147.8193,241.9346,128.1787,172.7599,55.3769,53.3074,109.4578,73.7285
2019/7/1,199.7121,123.6276,350.1111,133.5629,53.5938,120.9504,139.9398,204.4173,207.6754,135.2252,47.2339,137.3718,111.2694,50.8457,203.9081,169.9048,83.6171,134.404,84.9682,42.5149,108.438,149.6977,240.5762,129.301,173.1481,54.9213,53.2879,109.5866,73.6611
2019/7/2,200.8814,123.8057,347.852,132.8295,54.6414,119.0999,140.8091,203.5477,207.5372,135.5538,47.3027,138.0322,111.3869,51.2201,207.1501,169.4277,84.367,135.2955,84.5205,42.952,109.4096,151.0916,241.8949,129.9114,174.482,56.3462,53.5902,110.5574,72.8529
2019/7/3,202.546,124.9474,348.1565,132.5753,55.6463,119.5068,141.2537,203.607,209.4729,136.8299,47.6959,140.1121,111.2095,51.3384,210.3426,170.3624,85.7384,136.1673,85.7541,43.1269,111.9613,152.5449,243.1244,130.9352,176.0648,56.3462,53.8144,111.2707,73.5457
2019/7/4,202.546,124.9474,348.1565,132.5753,55.6463,119.5068,141.2537,203.607,209.4729,136.8299,47.6959,140.1121,111.2095,51.3384,210.3426,170.3624,85.7384,136.1673,85.7541,43.1269,111.9613,152.5449,243.1244,130.9352,176.0648,56.3462,53.8144,111.2707,73.5457
2019/7/5,202.3677,124.4907,349.5218,132.4776,55.7646,119.6909,141.6016,205.445,208.8408,136.6752,47.2634,138.5645,111.8699,51.3482,208.7908,167.461,84.4558,135.771,86.3709,42.6606,111.0486,152.3373,244.8892,130.4824,175.8557,56.5207,53.8144,110.9339,73.2474
2019/7/8,198.1961,123.9447,344.8662,131.842,55.3606,119.749,140.1801,203.3204,210.2729,135.8922,47.0078,138.9588,111.2587,51.2398,209.7002,164.7252,82.9166,135.672,88.0223,42.0584,111.9319,152.0506,245.732,128.8383,175.3879,56.1136,54.0485,111.667,73.5842
2019/7/9,199.405,124.9871,346.8011,131.3042,55.5084,119.5068,140.7666,205.3165,209.3741,134.6935,46.939,139.3925,111.7319,50.8358,209.631,161.3273,83.7257,135.1767,87.5846,42.1264,110.8131,151.7046,243.9077,128.3657,176.9209,55.2541,54.1167,111.8255,73.5361
2019/7/10,201.3768,125.9699,346.0252,129.6909,56.2868,121.5317,142.6851,203.5378,208.1396,135.7955,47.3912,139.1954,111.4066,51.0625,210.5304,161.3273,83.6862,136.5536,86.9877,42.7966,111.6375,151.5859,245.3751,128.4248,178.4937,55.832,54.185,111.9246,74.5752
2019/7/11,199.9103,126.3571,352.6058,130.9816,56.4542,121.522,142.705,208.8543,211.3889,136.5399,47.7746,138.1111,112.4712,51.2792,210.224,164.5791,79.9173,137.0984,87.8333,41.7476,112.2558,150.6962,258.9387,129.301,179.9172,55.7536,54.2337,112.8558,74.6329
2019/7/12,201.4462,127.0322,358.8231,135.2837,57.0947,122.0548,144.0172,211.4137,215.527,137.99,49.0721,132.3839,113.6541,51.3581,210.5206,168.7656,78.6642,137.5937,88.659,41.1842,112.8544,151.6453,263.6384,131.644,179.509,56.0181,54.3507,113.5294,74.6906
2019/7/15,203.3388,127.6378,355.1693,136.5353,57.1932,121.8029,144.1961,209.0816,215.9912,138.5507,49.2688,132.7881,112.274,51.3679,211.7264,168.2788,79.8778,137.5937,89.0172,41.5242,113.3353,153.0689,263.6979,131.1616,179.7479,56.4001,54.497,113.9059,74.1615
2019/7/16,202.6352,127.1314,356.289,135.9975,56.7695,120.8728,143.4406,212.975,214.569,138.7537,48.3349,130.6096,113.4766,51.3778,211.2421,171.8325,80.4994,135.7908,88.1417,41.6213,113.7377,152.8316,262.4089,131.1223,178.4937,56.2336,54.419,113.6879,73.055
2019/7/17,201.4957,126.1586,362.9385,132.7122,56.3656,120.2722,141.7209,210.7812,212.9394,138.309,48.5512,129.9788,112.3628,51.4172,211.2322,170.0605,80.825,134.9884,87.0474,41.5145,113.7868,150.6467,264.382,128.0802,178.3344,56.0475,53.1611,113.5294,72.622
2019/7/18,203.7846,127.469,354.6782,131.8909,56.8878,120.7953,140.7865,211.9868,211.7839,144.6507,49.0918,130.1858,113.0331,51.2694,213.4067,168.493,81.5847,135.137,86.9877,41.8253,114.0298,150.973,258.3835,129.2616,179.7081,56.0377,53.4537,113.6483,72.0063
2019/7/19,200.7426,123.9149,370.6388,134.226,56.5134,121.1441,139.0171,210.9986,210.4013,144.699,49.4162,128.4509,111.9192,50.6387,211.3904,168.0549,80.302,135.3352,86.1023,41.5436,113.605,148.5212,254.4671,130.3347,178.424,55.4304,53.0831,112.836,72.1506
2019/7/22,205.3304,125.0864,366.769,133.2506,56.8779,121.4057,140.0012,211.473,208.6532,144.757,50.4779,126.8047,112.6388,50.4712,212.5073,170.0313,80.1245,137.1281,85.5253,41.5922,113.8915,148.0071,253.1484,130.886,179.7479,54.3627,52.5956,111.766,72.2276
2019/7/23,206.9357,127.2704,366.4252,136.0685,56.8582,121.8998,140.4187,216.8389,210.4408,145.3758,50.8711,127.0018,114.6989,53.5358,211.8253,172.8353,80.9335,137.98,86.2515,41.8544,112.4592,145.8223,252.841,132.8451,180.0764,54.3431,53.2879,111.0429,72.5162
2019/7/24,206.7672,127.0222,354.9925,129.9696,56.3853,122.5974,140.4485,219.4082,212.0506,145.0374,52.0212,127.9284,115.1622,52.9938,210.313,174.6852,80.6572,139.3966,86.2515,41.6602,111.2245,147.1569,248.994,132.1658,182.4954,54.8231,53.8242,110.9537,72.5066
2019/7/25,205.1322,126.228,341.8901,132.7284,55.7843,121.7157,142.3571,217.3824,212.8802,145.3854,51.2741,129.2493,114.0582,52.2942,211.9537,173.4292,80.6572,138.8716,86.8285,41.4465,111.3924,146.801,246.5847,134.2431,180.7633,55.2051,53.3952,111.1716,72.0929
2019/7/26,205.8457,125.8607,338.8552,130.9647,55.6956,119.8652,143.7885,219.5169,214.2233,146.3231,50.7138,128.8649,114.5609,53.3781,213.0805,169.3888,80.3415,140.0108,87.0872,41.8544,113.3285,148.2246,250.7886,133.5244,182.8537,55.9103,53.6779,111.9642,71.9774
2019/7/29,207.768,126.2678,334.1505,132.4821,56.0897,120.3594,145.5182,217.7184,215.3393,145.8591,51.6182,131.1222,114.1962,53.2007,212.4875,172.0954,81.3873,139.7037,87.1668,40.2615,114.5829,147.0481,251.6611,133.613,182.3759,56.1944,53.7462,111.2212,72.4873
2019/7/30,206.8762,125.553,341.2714,130.9943,55.6365,120.4659,144.0669,218.7856,214.6677,144.786,50.8219,130.1956,113.9399,52.9347,209.8781,172.9424,82.1569,139.0301,86.749,37.6777,118.9391,145.9409,252.7617,133.1995,180.7036,55.4696,54.0192,111.0131,72.497
2019/7/31,211.0974,123.4682,335.1032,129.7331,54.5823,119.2743,142.1583,217.5306,211.0432,143.307,49.6914,128.3622,114.3441,51.8606,208.2769,170.1092,81.8807,134.9884,85.585,37.7263,116.598,144.9523,246.8921,131.5259,177.1896,54.1374,53.1319,109.3488,71.5444
2019/8/1,206.5294,123.1902,328.3359,124.9249,54.5724,116.9781,141.0052,209.1013,210.1939,145.3177,48.6593,128.4312,111.3277,51.2694,208.8007,168.7851,82.5713,136.7616,82.6901,37.5008,115.304,144.1218,247.13,129.7932,178.3543,54.1276,52.7224,108.3582,69.7164
2019/8/2,202.1596,123.4086,333.5121,122.708,52.464,116.9684,140.866,206.8977,209.5223,142.3499,47.8532,129.2,111.3179,51.565,211.9933,166.0493,83.3409,135.6125,80.7203,37.2557,115.0176,145.2488,247.9232,128.7792,176.6123,54.4509,52.3421,108.378,69.0333
2019/8/5,191.577,119.8447,325.1635,119.8605,50.6118,115.0404,137.4763,199.2985,202.4016,136.0759,46.1723,128.303,108.0059,50.8949,208.01,160.3634,82.0089,130.9666,78.5615,36.2361,111.6986,142.2929,242.9757,123.7978,168.0913,54.0884,50.5772,104.8314,67.6189
2019/8/6,195.2036,121.6614,326.5287,120.2842,51.8236,115.6605,141.0251,203.5773,206.2138,136.0469,46.4741,128.9043,108.8536,51.5059,211.5979,159.3898,83.2225,133.4233,80.8795,36.2263,112.884,144.2998,246.1683,126.8004,171.6948,53.9219,50.1677,106.2679,68.2732
2019/8/7,197.225,122.6442,325.4778,119.0033,51.5675,115.3892,134.0568,203.3105,205.3348,134.4808,46.2465,128.3523,106.4878,52.4026,214.316,159.3216,83.1238,134.0078,80.8596,35.8635,114.1088,145.6838,244.3538,127.0072,174.5218,53.9611,51.172,107.1892,67.8306
2019/8/8,201.575,124.3815,332.4207,120.2251,52.3754,119.3905,137.0688,204.5556,208.9495,137.0337,46.6819,129.8013,108.2917,52.9051,215.4824,159.8863,83.5974,137.5838,82.5707,36.1478,116.0054,146.5341,245.5139,129.4388,179.081,54.6761,51.6985,108.0354,69.6394
2019/8/9,199.9139,125.2552,333.6067,117.6239,51.6561,118.6058,137.695,204.4568,207.4187,133.1506,45.5042,130.1562,108.1734,52.6391,218.5859,159.1561,84.3768,136.4149,81.556,35.638,115.3534,147.3744,246.5153,129.2025,178.2349,54.637,51.4743,106.801,68.1577
2019/8/12,199.4066,123.0513,329.0505,115.003,50.7793,117.7629,134.9415,199.1404,204.4459,131.1845,45.1282,130.0182,106.1527,52.4026,214.6422,157.8223,84.584,134.513,81.2277,34.6968,114.6126,144.6359,241.1315,126.0325,175.5372,54.5488,50.704,104.7502,67.8265
2019/8/13,207.8512,125.4041,328.9715,117.2593,51.9418,118.5767,136.194,201.6998,205.7496,132.818,46.3553,131.5165,107.7791,52.7179,217.1824,160.5289,84.9294,137.2965,82.889,34.5105,115.8177,146.5341,247.1003,126.9481,177.7969,55.2149,51.7473,106.9304,68.6643
2019/8/14,201.6645,121.7607,316.6768,113.5152,49.863,114.0716,132.0588,193.2507,199.0931,128.3774,45.3954,128.4016,103.3039,52.2154,213.9701,154.6191,82.2852,133.1619,80.6109,33.5693,114.3755,141.848,241.1315,122.3703,172.7201,54.5782,49.1536,105.7258,65.8978
2019/8/15,200.6599,121.4926,324.1682,113.5547,45.5673,113.3062,132.6155,193.8634,199.2906,129.0327,45.2271,128.6776,103.6982,53.0825,215.7393,154.0983,82.3444,132.8638,79.0987,33.8046,115.956,143.934,242.1725,122.5436,175.7207,55.1463,48.0615,112.1868,65.5082
2019/8/16,205.3944,123.7263,326.5896,114.7173,46.2669,113.3551,134.3948,197.0651,201.1276,130.8324,46.0189,129.4859,106.1823,53.6146,215.937,158.6769,83.923,135.2988,79.8648,33.9713,117.7241,145.1401,243.6003,123.8409,177.6746,55.4891,49.2218,112.4855,66.531
2019/8/19,209.2238,123.498,329.8807,115.6336,47.7841,114.8233,134.4843,199.8123,205.3743,132.0844,46.7413,130.3632,107.1384,53.8905,216.2434,160.1015,85.0379,137.5649,80.7104,34.4909,118.7712,145.9013,242.6286,125.4155,179.1799,55.832,50.3416,113.3018,67.6512
2019/8/20,209.2337,120.5396,327.8744,114.9538,47.2225,113.6683,134.3252,197.6185,214.4011,130.0891,46.1178,128.7367,105.7781,53.0923,215.937,158.1955,84.5051,136.4219,80.1135,33.9321,117.4475,144.8435,238.1173,125.4552,178.6815,55.1169,49.8595,111.5497,67.2421
2019/8/21,211.5015,121.6118,336.0182,115.9489,48.0502,115.3812,134.9515,198.3103,217.6701,131.3117,46.6621,129.6535,106.0738,53.3091,218.151,158.333,85.7483,137.9426,82.312,34.187,117.7439,145.3675,238.3057,126.0989,180.3762,55.4304,50.0858,111.5198,67.9142
2019/8/22,211.3225,121.3834,350.2697,116.1558,47.4689,115.2344,135.2696,200.0297,218.2824,131.3802,46.296,129.3972,107.168,53.6934,216.9452,158.0677,85.5608,136.9387,82.8791,34.3929,117.9612,146.1287,230.9587,126.7228,179.5288,55.6165,50.135,111.4103,67.7681
2019/8/23,201.5551,116.9061,351.851,112.3822,45.922,112.7385,130.8858,193.8832,214.7764,126.7341,44.4948,125.9077,104.5065,52.9544,212.1712,153.1257,83.8046,132.5755,80.0239,33.6674,115.8868,143.0838,228.6981,122.2267,174.684,54.7741,48.5311,110.3351,65.742
2019/8/26,205.3845,117.6706,354.8456,112.7369,46.4048,113.2866,133.8083,197.2924,215.9418,127.1449,45.0886,126.9207,105.3444,53.7427,214.3951,153.3909,84.732,134.623,81.8246,34.1576,117.8624,145.6641,229.1146,124.2767,177.0366,55.5479,49.2395,111.4899,66.0926
2019/8/27,203.0669,116.8962,350.586,111.7122,46.0994,113.3747,133.689,195.7311,215.5072,128.2991,45.3162,128.748,104.2305,53.9201,213.5451,153.0274,84.3768,134.9112,81.6057,33.6674,119.0774,145.4268,221.0339,123.3656,177.8242,56.0083,48.659,111.918,65.4497
2019/8/28,204.4296,118.2265,355.7648,113.1704,46.1782,114.3535,135.7368,198.0533,219.2009,129.8543,45.3162,127.7946,105.2754,54.3044,215.5417,154.7959,85.324,134.7323,83.0482,34.3929,119.917,144.7051,225.4163,125.6433,178.1132,56.7625,49.151,112.2167,65.927
2019/8/29,207.891,119.8645,358.5024,116.0376,46.5723,115.0289,137.0191,202.2993,224.5044,131.9279,46.385,127.3576,107.6609,54.2452,217.983,157.5568,85.5608,137.2767,84.9384,34.638,119.6997,145.2686,228.6585,128.2578,180.6055,56.7527,49.5938,113.5706,66.6576
2019/8/30,207.6224,119.4972,359.8366,117.2495,46.1191,115.2246,136.4425,202.7667,225.0871,132.5637,46.9194,127.4768,108.2917,54.2354,216.582,158.893,85.3141,137.0182,84.2801,34.8537,118.7613,145.2884,232.0097,128.9807,180.2565,56.9682,50.3712,113.7498,66.7063
2019/9/2,207.6224,119.4972,359.8366,117.2495,46.1191,115.2246,136.4425,202.7667,225.0871,132.5637,46.9194,127.4768,108.2917,54.2354,216.582,158.893,85.3141,137.0182,84.2801,34.8537,118.7613,145.2884,232.0097,128.9807,180.2565,56.9682,50.3712,113.7498,66.7063
2019/9/3,204.5987,116.7473,350.2796,115.3085,45.8137,113.8054,135.4982,197.8544,221.2946,131.165,46.4939,127.8542,107.0103,54.4916,215.7474,155.8669,85.4917,135.2094,84.4496,35.4125,119.8775,145.8915,228.6585,127.723,178.6416,56.8507,49.6233,114.1281,66.7842
2019/9/4,208.07,117.5415,352.365,117.348,46.6216,114.7646,137.0688,200.5989,222.7255,133.3364,48.4138,127.9734,108.3016,54.9547,217.1086,157.2719,84.8998,136.7896,86.1253,35.1282,121.7049,148.452,224.8016,129.7829,181.2036,56.9878,50.6073,115.3924,67.4953
2019/9/5,212.1381,119.795,356.0909,121.1808,47.7053,115.1463,138.0131,205.8891,226.7001,137.8846,49.5816,127.6953,110.7659,54.3142,218.0923,161.3592,84.9491,139.1949,88.1899,35.6282,121.2604,150.014,227.6372,131.7438,184.1544,57.3894,51.4929,114.9245,68.45
2019/9/6,212.1182,119.3185,358.7594,120.8951,48.1191,115.7532,138.7189,206.0482,229.6611,137.4934,50.3931,127.3278,111.0025,54.4226,218.6289,161.0742,85.4128,138.2507,88.4592,35.7851,121.369,151.1015,227.0523,132.3974,185.1612,57.8498,51.7192,114.2177,69.0929
2019/9/9,213.0233,119.0505,354.5887,125.3781,47.863,116.8592,138.0032,210.7915,231.3901,139.4789,51.0562,126.0765,113.7526,53.723,215.8765,163.0393,82.3542,136.6803,88.4392,36.1086,120.6776,148.3284,228.718,132.8133,180.9843,57.458,54.7008,115.8105,69.6384
2019/9/10,215.5398,116.4594,365.1736,128.3734,48.4837,119.2671,134.9813,214.421,231.5192,141.8753,51.2838,128.6586,115.2016,53.6047,208.3448,165.9082,80.598,135.2491,86.604,36.6478,118.4155,145.6844,230.4828,132.6153,175.8005,58.4864,55.9701,115.5318,70.2033
2019/9/11,222.3929,117.1444,378.4664,131.1322,49.2916,118.7092,135.3789,215.5844,231.1814,140.4571,52.2438,130.2675,115.5171,53.9693,208.8615,165.1419,81.8116,135.2889,86.5242,36.6773,119.7886,145.3465,232.2179,134.6355,174.4347,58.8978,57.1313,115.5019,70.067
2019/9/12,221.8906,118.157,371.2418,129.8119,49.193,118.8462,136.6811,217.5136,232.3141,140.4766,52.4615,129.5326,116.2268,54.3044,210.7991,167.5982,82.1964,136.6803,87.4418,36.5498,121.2702,147.404,228.1429,136.1309,177.4254,59.1917,54.6712,116.3979,70.1157
2019/9/16,218.7227,116.787,374.4242,131.1913,49.2226,121.489,134.9912,216.0021,229.522,139.3616,51.6599,128.6487,117.459,53.5599,206.0793,166.7041,81.4713,135.4976,87.0429,36.1086,118.2871,145.4558,233.5322,136.7449,175.5612,58.2807,54.4548,115.0539,71.8203
2019/9/17,219.5184,118.1868,379.7117,130.2258,48.6807,121.2638,135.4982,214.6994,228.747,139.0877,51.4125,128.7778,116.8774,53.8378,208.5137,165.132,81.9481,136.5511,87.362,35.7851,119.6799,146.3603,231.6295,135.8833,175.9002,58.6432,53.9628,115.9897,71.2748
2019/9/18,221.5773,117.879,381.8959,129.1419,48.6117,121.5477,135.9853,215.8629,229.363,139.1073,51.2046,129.5127,118.0504,53.8279,209.09,164.5131,82.4546,137.6742,87.8508,35.6674,119.9269,145.585,229.7268,136.329,174.7438,58.7019,53.5396,116.6368,70.9339
2019/9/19,219.777,116.9359,379.9489,128.2059,48.464,121.0387,132.5061,214.0232,226.6702,139.8408,51.0364,129.2148,117.6758,54.1158,209.1794,164.1495,83.3981,140.2086,87.4718,35.7949,120.4109,146.0522,231.9582,136.2003,175.4117,58.7509,53.6971,116.5871,70.4566
2019/9/20,216.5643,115.9531,374.9579,126.2747,48.8679,121.6847,131.4823,212.5416,223.2422,138.7747,50.1952,130.7442,117.2027,53.5103,208.0566,163.8449,84.58,138.5886,86.4544,35.9714,120.7467,145.3962,231.9981,134.2592,173.5176,59.0546,54.1202,116.4576,70.2131
2019/9/23,217.549,117.3827,372.6255,126.5309,48.6906,122.2524,131.6711,212.2632,224.8121,138.9605,50.3733,130.8336,117.183,53.7386,210.193,163.8449,83.7855,138.2904,87.4618,35.5302,121.7147,145.6546,227.8939,134.3582,174.365,58.9762,53.4511,117.0948,70.2618
2019/9/24,216.5146,117.3132,377.1915,124.1367,48.395,121.117,131.184,206.5852,223.9775,138.5791,49.3045,130.6449,115.6551,53.8974,210.6699,161.8603,83.0307,136.5412,86.9531,35.3047,122.1,145.8634,224.1383,134.1701,173.9363,59.27,52.7721,117.8713,69.2974
2019/9/25,219.8466,118.2563,381.6883,124.7475,48.8728,120.8919,132.2974,208.8524,226.6504,140.0267,50.4921,130.0887,116.3155,53.7684,211.276,161.1332,82.5341,138.5091,90.5737,35.1968,121.5172,145.9628,221.3191,135.507,174.7338,59.035,53.4904,117.941,69.502
2019/9/26,218.7127,118.0478,382.3703,124.5308,48.1093,117.6129,130.4882,207.0525,228.3296,140.4082,50.3931,127.9634,115.3594,53.9867,211.2462,160.9662,83.3087,138.688,91.9301,35.0792,122.7914,147.2052,214.6548,136.2003,175.1027,59.2015,53.2149,117.7717,69.1318
2019/9/27,217.6485,117.7301,378.3874,124.7278,48.1191,116.086,129.186,207.7983,228.3992,140.1049,50.2546,127.7152,116.0395,53.9073,211.8026,161.6539,82.3454,136.889,92.0698,35.5106,123.0483,147.1058,214.4356,135.0713,173.4578,59.0643,53.5396,117.9211,69.6286
2019/9/30,222.7709,117.4224,376.0253,124.452,48.6807,116.086,129.5439,206.0681,230.5455,142.2372,50.9968,128.4898,116.0099,54.0364,213.3428,161.5262,83.6067,138.1811,93.6756,35.2262,122.8606,147.7916,216.4877,135.2,171.474,59.1231,54.4252,118.15,68.7811
2019/10/8,223.1986,112.1513,369.7297,116.2346,46.0515,109.342,127.7049,196.2634,225.2295,135.3513,49.2105,130.9329,111.1067,53.1827,209.7657,148.105,82.7228,134.8416,91.5112,34.736,119.4527,139.7803,219.267,129.5254,171.8827,58.4962,51.2568,117.055,64.9724
2019/10/9,225.8145,113.5265,370.5796,117.683,46.4982,110.7417,128.5598,195.7463,227.485,136.6131,49.9577,128.3309,111.9115,53.4309,211.4747,148.3506,83.6067,137.3959,92.2792,34.9909,120.4899,140.4463,221.2295,130.6841,174.3351,58.61,51.242,118.3989,65.6933
2019/10/10,228.8581,114.6227,366.6659,120.8852,45.8132,112.161,128.5697,198.7494,230.1381,138.0411,50.5812,128.172,113.4815,53.2621,210.4116,149.6475,83.1896,138.2507,92.758,35.089,120.4504,140.7047,222.8732,132.6252,174.3351,59.2138,52.0833,119.0759,66.4823
2019/10/11,234.9453,115.9979,370.5401,126.5112,46.2202,113.6879,129.2457,203.5324,233.1687,139.6354,51.551,130.4264,115.3992,52.9048,207.689,155.3363,83.7656,138.8271,93.6357,35.4027,119.6108,141.7384,221.2195,134.8336,176.5083,59.3127,53.1264,119.7031,67.1934
2019/10/14,234.6072,115.988,368.8204,126.4915,45.7139,113.7173,128.9276,204.666,232.6917,138.9312,51.1057,129.8206,115.7072,52.9048,207.0531,157.7042,84.1132,138.6979,94.6331,35.589,118.5835,142.2453,219.7452,134.6058,176.8073,58.9861,52.8115,118.6379,67.3882
2019/10/15,234.0601,117.1838,366.6264,129.1025,46.0217,113.8445,128.9872,205.3024,234.1226,139.8702,52.1052,131.926,119.1948,53.1133,205.9005,160.131,84.4608,140.7106,94.5433,35.7851,115.7683,142.4441,237.6762,134.8336,178.193,59.9263,53.643,118.9963,67.622
2019/10/16,233.1152,117.0045,368.0792,128.2749,46.4485,112.67,130.0807,206.257,234.4008,138.9997,51.9023,134.24,118.9166,53.0934,206.9736,159.345,83.8749,139.5527,94.6331,35.6282,116.0943,141.7086,236.0824,135.3882,177.3157,59.669,53.7856,118.8867,66.4628
2019/10/17,234.0203,118.6886,364.7486,130.1272,46.6868,112.9049,131.5817,205.3024,235.2653,131.3215,51.3234,135.2331,119.5823,53.3912,205.5328,160.6812,83.2293,138.8371,95.3113,35.7459,115.9412,139.6312,242.7368,136.8341,177.3855,59.7878,55.0452,119.3049,66.3751
2019/10/18,235.1443,116.3567,339.9813,129.7995,46.3691,112.3078,130.1105,205.3621,236.4179,131.1552,50.8286,126.8214,119.791,54.3738,207.1723,160.2489,84.1033,136.571,95.8499,35.7459,116.7762,140.5059,244.4004,135.4773,175.1625,60.4212,54.4154,118.608,65.8589
2019/10/21,239.2223,118.6388,327.1925,131.3089,47.0442,114.1382,129.4842,208.0768,235.1957,129.6783,51.5906,127.1392,122.7619,53.8279,208.5137,163.0393,83.9444,137.5848,95.9696,35.7459,118.3767,141.0526,242.9858,137.0123,175.8802,60.1243,53.7168,119.2053,66.9596
2019/10/22,238.6753,118.2003,333.0631,132.7588,47.203,115.3029,131.6115,208.4248,235.6925,131.028,51.4718,128.311,123.994,53.4507,198.0011,164.6113,80.7463,135.5373,95.3512,35.7165,121.4584,129.3637,248.5245,140.0427,170.3276,60.1441,54.4351,119.046,67.3005
2019/10/23,241.878,116.0876,336.5222,134.3973,46.7066,115.4791,130.349,210.1352,233.1786,131.4389,51.1848,129.0062,124.3219,54.2349,197.9415,165.81,82.3056,136.402,92.0797,36.0498,122.2736,131.3615,246.851,138.5572,170.7862,60.2529,53.6872,118.8171,67.9434
2019/10/24,242.2759,116.0079,340.5249,132.9177,46.0713,115.0876,129.4842,209.8667,232.4036,131.1356,51.6896,126.6227,124.2324,54.2051,194.7718,159.0601,82.0176,139.0855,91.2619,35.6772,124.053,130.6359,243.5736,142.0531,175.6111,59.956,53.579,118.5682,67.3005
2019/10/25,245.2598,117.8515,335.86,138.7567,46.5577,116.1545,130.1204,213.0288,232.8905,132.4757,55.8758,127.4669,125.2261,53.3515,193.3708,163.1867,81.6998,139.8707,90.6834,36.0498,122.5221,129.642,243.972,141.5778,177.2958,59.7482,54.5335,118.5084,67.4564
2019/10/28,247.7166,118.1704,336.8978,139.0844,46.8258,115.9685,129.7526,216.5291,235.2951,132.9941,56.1727,128.2912,125.703,53.1728,190.5588,166.1047,81.6402,143.3096,90.6136,36.5498,122.7507,128.5188,246.1038,141.657,179.2796,59.5602,54.9074,118.6876,66.8622
2019/10/29,241.9874,117.0144,344.8537,140.3456,46.8953,115.6259,128.7089,216.4197,232.652,130.8911,55.757,128.236,125.6235,53.014,191.3934,165.8591,84.5204,141.9579,89.0477,37.4616,122.87,128.151,251.3238,140.627,177.0765,59.5701,55.3699,116.6269,66.6674
2019/10/30,241.9576,117.6622,342.0173,139.3625,47.2129,113.8935,128.8282,214.6,234.7386,132.2898,56.0143,131.926,124.928,53.5401,195.6362,165.4268,85.6328,143.727,89.9553,37.7263,124.2021,128.9959,253.8242,142.4492,178.6914,60.1936,54.9665,117.5726,65.966
2019/10/31,247.4282,116.8749,335.9391,136.8401,47.1633,113.6781,129.1463,212.1836,233.0892,130.8031,55.9451,131.1315,124.1231,54.0264,195.4475,162.1059,86.0698,142.4946,89.3169,37.6185,123.7746,130.2682,251.7322,142.1918,178.3027,59.8472,53.9037,116.7364,65.8199
2019/11/1,254.4504,118.7285,341.1574,143.4835,46.6868,113.7466,131.9594,216.1711,235.8316,132.5637,55.9253,130.2973,126.9848,53.5004,192.705,167.1167,84.3615,142.8425,88.9479,37.6381,123.1384,129.9302,251.2441,145.2618,180.3662,59.7482,56.4621,117.0948,67.7973
2019/11/4,256.1214,119.2068,346.9885,145.8966,47.1335,118.993,132.1284,218.6372,233.427,134.6568,57.0139,129.3339,127.9983,52.746,187.4586,171.8427,83.3286,143.6674,89.6261,37.2851,118.3668,129.4133,250.2878,146.0838,178.3924,59.2534,58.6958,117.045,69.8137
2019/11/5,255.7533,118.3598,354.1044,145.3504,47.4115,119.3552,130.6671,217.4141,230.7243,134.872,56.9545,129.5226,128.2765,52.0313,190.9562,172.2062,82.3553,143.5779,89.6461,36.7459,118.1978,130.4769,249.3414,146.4205,175.8204,58.8872,60.2309,118.3292,71.1969
2019/11/6,255.8628,119.2766,350.0523,144.4766,47.9177,117.3584,130.4882,217.1954,232.5228,135.7426,57.3177,130.0589,128.4752,52.4085,192.9435,170.9584,82.683,143.1804,89.2471,36.8733,119.6094,131.5504,249.5606,146.876,176.2192,59.5107,58.5384,118.9664,69.6384
